Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
NEDironFoldUp_steelGarageDoor5x3ArmyGreen,blocks,block,,,Army Green Steel Garage Door 5x3,,Armeegrünes Stahlgaragentor 5x3,Puerta de garaje de acero verde militar 5x3,Porte de garage en acier kaki 5x3,Saracinesca di acciaio per garage verde militare 5x3,鉄鋼製ガレージドア 5x3（アーミーグリーン）,국방색 강철 차고 문 5x3,Stalowa brama garażowa 5 x 3 – moro,Portão de garagem de aço 5x3 verde-militar,Стальные ворота гаража цвета хаки 5x3,Askeri Yeşil Çelik Garaj Kapısı 5x3,军绿色钢制车库门 5x3,軍綠色鋼製車庫門 5x3
NEDironHatch_woodHatch,blocks,block,,,Wood Hatch,,Holzklappe,Escotilla de madera,Trappe en bois,Botola di legno,木製ハッチ,목재 해치,Drewniany właz,Alçapão de madeira,Деревянная крышка люка,Tahta Kapak,木闸门,木艙蓋
NEDironHatch_ironHatchWhite,blocks,block,,,White Iron Hatch,,Weiße Eisenklappe,Escotilla de hierro blanca,Trappe en fer blanche,Botola di ferro bianca,鉄製ハッチ（白）,흰색 철제 해치,Żelazny właz – biały,Alçapão de ferro branco,Белая железная крышка люка,Beyaz Demir Kapak,白色铁闸门,白色鐵艙蓋
NEDironHatch_ironHatchBrown,blocks,block,,,Brown Iron Hatch,,Braune Eisenklappe,Escotilla de hierro marrón,Trappe en fer marron,Botola di ferro marrone,鉄製ハッチ（茶色）,갈색 철제 해치,Żelazny właz – brązowy,Alçapão de ferro marrom,Коричневая железная крышка люка,Kahverengi Demir Kapak,棕色铁闸门,棕色鐵艙蓋
NEDironHatch_ironHatchRed,blocks,block,,,Red Iron Hatch,,Rote Eisenklappe,Escotilla de hierro roja,Trappe en fer rouge,Botola di ferro rossa,鉄製ハッチ（赤）,빨간색 철제 해치,Żelazny właz – czerwony,Alçapão de ferro vermelho,Красная железная крышка люка,Kırmızı Demir Kapak,红色铁闸门,紅色鐵艙蓋
NEDironHatch_ironHatchOrange,blocks,block,,,Orange Iron Hatch,,Orangefarbene Eisenklappe,Escotilla de hierro naranja,Trappe en fer orange,Botola di ferro arancione,鉄製ハッチ（橙）,오렌지색 철제 해치,Żelazny właz – pomarańczowy,Alçapão de ferro laranja,Оранжевая железная крышка люка,Turuncu Demir Kapak,橙色铁闸门,橘色鐵艙蓋
NEDironHatch_ironHatchYellow,blocks,block,,,Yellow Iron Hatch,,Gelbe Eisenklappe,Escotilla de hierro amarilla,Trappe en fer jaune,Botola di ferro gialla,鉄製ハッチ（黄色）,노란색 철제 해치,Żelazny właz – żółty,Alçapão de ferro amarelo,Желтая железная крышка люка,Sarı Demir Kapak,黄色铁闸门,黃色鐵艙蓋
NEDironHatch_ironHatchGreen,blocks,block,,,Green Iron Hatch,,Grüne Eisenklappe,Escotilla de hierro verde,Trappe en fer verte,Botola di ferro verde,鉄製ハッチ（緑）,초록색 철제 해치,Żelazny właz – zielony,Alçapão de ferro verde,Зеленая железная крышка люка,Yeşil Demir Kapak,绿色铁闸门,綠色鐵艙蓋
NEDironHatch_ironHatchBlue,blocks,block,,,Blue Iron Hatch,,Blaue Eisenklappe,Escotilla de hierro azul,Trappe en fer bleue,Botola di ferro blu,鉄製ハッチ（青）,파란색 철제 해치,Żelazny właz – niebieski,Alçapão de ferro azul,Синяя железная крышка люка,Mavi Demir Kapak,蓝色铁闸门,藍色鐵艙蓋
NEDironHatch_ironHatchPurple,blocks,block,,,Purple Iron Hatch,,Lilafarbene Eisenklappe,Escotilla de hierro violeta,Trappe en fer violette,Botola di ferro viola,鉄製ハッチ（紫）,보라색 철제 해치,Żelazny właz – fioletowy,Alçapão de ferro roxo,Фиолетовая железная крышка люка,Mor Demir Kapak,紫色铁闸门,紫色鐵艙蓋
NEDironHatch_ironHatchGrey,blocks,block,,,Grey Iron Hatch,,Graue Eisenklappe,Escotilla de hierro gris,Trappe en fer grise,Botola di ferro grigia,鉄製ハッチ（灰色）,회색 철제 해치,Żelazny właz – szary,Alçapão de ferro cinza,Серая железная крышка люка,Gri Demir Kapak,灰色铁闸门,灰色鐵艙蓋
NEDironHatch_ironHatchBlack,blocks,block,,,Black Iron Hatch,,Schwarze Eisenklappe,Escotilla de hierro negra,Trappe en fer noire,Botola di ferro nera,鉄製ハッチ（黒）,검은색 철제 해치,Żelazny właz – czarny,Alçapão de ferro preto,Черная железная крышка люка,Siyah Demir Kapak,黑色铁闸门,黑色鐵艙蓋
NEDironHatch_ironHatchPink,blocks,block,,,Pink Iron Hatch,,Rosafarbene Eisenklappe,Escotilla de hierro rosa,Trappe en fer rose,Botola di ferro rosa,鉄製ハッチ（ピンク）,분홍색 철제 해치,Żelazny właz – różowy,Alçapão de ferro rosa,Розовая железная крышка люка,Pembe Demir Kapak,粉色铁闸门,粉紅色鐵艙蓋
NEDironHatch_vaultHatch01,blocks,Door,,,Steel Hatch,,Stahlklappe,Escotilla de acero,Trappe en acier,Botola di acciaio,鉄鋼製ハッチ,강철 해치,Stalowy właz,Alçapão de aço,Стальная крышка люка,Çelik Kapak,钢闸门,鋼閘門
NEDironHatch_manholeHatch,blocks,block,,,Sewer Hatch,,Kanalisationsluke,Escotilla de cloaca,Trappe d'égout,Botola della fogna,下水管ハッチ,하수도 해치,Właz do kanałów,Bueiro,Крышка канализационного люка,Lağım Kapağı,下水道门,下水道蓋
NEDironShutters_shuttersWood01,blocks,block,,,Wood Shutters Inside,,Holz-Fensterläden – innen,Interior de postigos de madera,"Volets en bois, intérieur",Persiane di legno interne,木製雨戸（内側）,목재 셔터 내부,"Drewno – okiennice, wnętrze",Persianas de madeira internas,Деревянные ставни внутри,Tahta Panjur İç,木百叶窗 内侧,木百葉窗內部
NEDironShutters_shuttersWood02,blocks,block,,,Wood Shutters Outside,,Holz-Fensterläden – außen,Exterior de postigos de madera,"Volets en bois, extérieur",Persiane di legno esterne,木製雨戸（外側）,목재 셔터 외부,"Drewno – okiennice, zewnętrze",Persianas de madeira externas,Деревянные ставни снаружи,Tahta Panjur Dış,木百叶窗 外侧,木百葉窗外部
NEDironShutters_shuttersIron01,blocks,block,,,Iron Shutters Inside,,Eisen-Fensterläden – innen,Interior de postigos de hierro,"Volets en fer, intérieur",Persiane di ferro interne,鉄製雨戸（内側）,철제 셔터 내부,"Żelazo – okiennice, wnętrze",Persianas de ferro internas,Железные ставни внутри,Demir Panjur İç,铁百叶窗 内侧,鐵百葉窗內部
NEDironShutters_shuttersIron02,blocks,block,,,Iron Shutters Outside,,Eisen-Fensterläden – außen,Exterior de postigos de hierro,"Volets en fer, extérieur",Persiane di ferro esterne,鉄製雨戸（外側）,철제 셔터 외부,"Żelazo – okiennice, zewnętrze",Persianas de ferro externas,Железные ставни снаружи,Demir Panjur Dış,铁百叶窗 外侧,鐵百葉窗外部
NEDironShutters_shuttersSteel01,blocks,block,,,Steel Shutters Inside,,Stahl-Fensterläden – innen,Interior de postigos de acero,"Volets en acier, intérieur",Persiane d'acciaio interne,鉄鋼製雨戸（内側）,강철 셔터 내부,"Stal – okiennice, wnętrze",Persianas de aço internas,Стальные ставни внутри,Çelik Panjur İç,钢百叶窗 内侧,鋼百葉窗內部
NEDironShutters_shuttersSteel02,blocks,block,,,Steel Shutters Outside,,Stahl-Fensterläden – außen,Exterior de postigos de acero,"Volets en acier, extérieur",Persiane d'acciaio esterne,鉄鋼製雨戸（外側）,강철 셔터 외부,"Stal – okiennice, zewnętrze",Persianas de aço externas,Стальные ставни снаружи,Çelik Panjur Dış,铁百叶窗 外侧,鋼百葉窗外部
NEDsteelDoor_oldWoodDoor,blocks,block,,,Wood Door,,Holztür,Puerta de madera,Porte en bois,Porta di legno,木製ドア,목재 문,Drewniane drzwi,Porta de madeira,Деревянная дверь,Tahta Kapı,木门,木門
NEDsteelDoor_oldWoodDoorDouble,blocks,block,,,Wood Double Door,,Holzdoppeltür,Puerta de madera doble,Double porte en bois,Porta di legno doppia,木製ドア（ダブル）,목재 더블 문,Drewniane drzwi – podwójne,Porta dupla de madeira,Двойная деревянная дверь,Çift Kanatlı Tahta Kapı,双开木门,雙木門
NEDsteelDoor_ironDoorWhite,blocks,block,,,White Iron Door,,Weiße Eisentür,Puerta de hierro blanca,Porte en fer blanche,Porta di ferro bianca,鉄製ドア（白）,흰색 철제 문,Żelazne drzwi – białe,Porta de ferro branca,Белая железная дверь,Beyaz Demir Kapı,白色铁门,白色鐵門
NEDsteelDoor_ironDoorBrown,blocks,block,,,Brown Iron Door,,Braune Eisentür,Puerta de hierro marrón,Porte en fer marron,Porta di ferro marrone,鉄製ドア（茶色）,갈색 철제 문,Żelazne drzwi – brązowe,Porta de ferro marrom,Коричневая железная дверь,Kahverengi Demir Kapı,棕色铁门,棕色鐵門
NEDsteelDoor_ironDoorRed,blocks,block,,,Red Iron Door,,Rote Eisentür,Puerta de hierro roja,Porte en fer rouge,Porta di ferro rossa,鉄製ドア（赤）,빨간색 철제 문,Żelazne drzwi – czerwone,Porta de ferro vermelha,Красная железная дверь,Kırmızı Demir Kapı,红色铁门,紅色鐵門
NEDsteelDoor_ironDoorOrange,blocks,block,,,Orange Iron Door,,Orangefarbene Eisentür,Puerta de hierro naranja,Porte en fer orange,Porta di ferro arancione,鉄製ドア（橙）,주황색 철제 문,Żelazne drzwi – pomarańczowe,Porta de ferro laranja,Оранжевая железная дверь,Turuncu Demir Kapı,橙色铁门,橘色鐵門
NEDsteelDoor_ironDoorYellow,blocks,block,,,Yellow Iron Door,,Gelbe Eisentür,Puerta de hierro amarilla,Porte en fer jaune,Porta di ferro gialla,鉄製ドア（黄色）,노란색 철제 문,Żelazne drzwi – żółte,Porta de ferro amarela,Желтая железная дверь,Sarı Demir Kapı,黄色铁门,黃色鐵門
NEDsteelDoor_ironDoorGreen,blocks,block,,,Green Iron Door,,Grüne Eisentür,Puerta de hierro verde,Porte en fer verte,Porta di ferro verde,鉄製ドア（緑）,녹색 철제 문,Żelazne drzwi – zielone,Porta de ferro verde,Зеленая железная дверь,Yeşil Demir Kapı,绿色铁门,綠色鐵門
NEDsteelDoor_ironDoorBlue,blocks,block,,,Blue Iron Door,,Blaue Eisentür,Puerta de hierro azul,Porte en fer bleue,Porta di ferro blu,鉄製ドア（青）,파란색 철제 문,Żelazne drzwi – niebieskie,Porta de ferro azul,Синяя железная дверь,Mavi Demir Kapı,蓝色铁门,藍色鐵門
NEDsteelDoor_ironDoorPurple,blocks,block,,,Purple Iron Door,,Lilafarbene Eisentür,Puerta de hierro violeta,Porte en fer violette,Porta di ferro viola,鉄製ドア（紫）,보라색 철제 문,Żelazne drzwi – fioletowe,Porta de ferro roxa,Фиолетовая железная дверь,Mor Demir Kapı,紫色铁门,紫色鐵門
NEDsteelDoor_ironDoorGrey,blocks,block,,,Grey Iron Door,,Graue Eisentür,Puerta de hierro gris,Porte en fer grise,Porta di ferro grigia,鉄製ドア（灰色）,회색 철제 문,Żelazne drzwi – szare,Porta de ferro cinza,Серая железная дверь,Gri Demir Kapı,灰色铁门,灰色鐵門
NEDsteelDoor_ironDoorBlack,blocks,block,,,Black Iron Door,,Schwarze Eisentür,Puerta de hierro negra,Porte en fer noire,Porta di ferro nera,鉄製ドア（黒）,검정색 철제 문,Żelazne drzwi – czarne,Porta de ferro preta,Черная железная дверь,Siyah Demir Kapı,黑色铁门,黑色鐵門
NEDsteelDoor_ironDoorPink,blocks,block,,,Pink Iron Door,,Rosafarbene Eisentür,Puerta de hierro rosa,Porte en fer rose,Porta di ferro rosa,鉄製ドア（ピンク）,분홍색 철제 문,Żelazne drzwi – różowe,Porta de ferro rosa,Розовая железная дверь,Pembe Demir Kapı,粉色铁门,粉紅色鐵門
NEDsteelDoor_ironDoorArmyGreen,blocks,block,,,Army Green Iron Door,,Armeegrüne Eisentür,Puerta de hierro verde militar,Porte en fer kaki,Porta di ferro verde militare,鉄製ドア（アーミーグリーン）,아미 녹색 철제 문,Żelazne drzwi – moro,Porta de ferro verde-militar,Железная дверь цвета хаки,Askeri Yeşil Demir Kapı,军绿色铁门,軍綠色鐵門
NEDsteelDoor_ironDoorDoubleWhite,blocks,block,,,White Iron Door Double,,Weiße Eisendoppeltür,Puerta de hierro doble blanca,Double porte en fer blanche,Porta di ferro doppia bianca,鉄製ドア（白・ダブル）,흰색 철제 문 더블,"Żelazne drzwi – białe, podwójne",Porta de ferro dupla branca,Белая двойная железная дверь,Çift Kanatlı Beyaz Demir Kapı,白色双开铁门,白色雙鐵門
NEDsteelDoor_ironDoorDoubleBrown,blocks,block,,,Brown Iron Door Double,,Braune Eisendoppeltür,Puerta de hierro doble marrón,Double porte en fer marron,Porta di ferro doppia marrone,鉄製ドア（茶色・ダブル）,갈색 철제 문 더블,"Żelazne drzwi – brązowe, podwójne",Porta de ferro dupla marrom,Коричневая двойная железная дверь,Çift Kanatlı Kahverengi Demir Kapı,棕色双开铁门,棕色雙鐵門
NEDsteelDoor_ironDoorDoubleRed,blocks,block,,,Red Iron Door Double,,Rote Eisendoppeltür,Puerta de hierro doble roja,Double porte en fer rouge,Porta di ferro doppia rossa,鉄製ドア（赤・ダブル）,빨간색 철제 문 더블,"Żelazne drzwi – czerwone, podwójne",Porta de ferro dupla vermelha,Красная двойная железная дверь,Çift Kanatlı Kırmızı Demir Kapı,红色双开铁门,紅色雙鐵門
NEDsteelDoor_ironDoorDoubleOrange,blocks,block,,,Orange Iron Door Double,,Orangefarbene Eisendoppeltür,Puerta de hierro doble naranja,Double porte en fer orange,Porta di ferro doppia arancione,鉄製ドア（橙・ダブル）,주황색 철제 문 더블,"Żelazne drzwi – pomarańczowe, podwójne",Porta de ferro dupla laranja,Оранжевая двойная железная дверь,Çift Kanatlı Turuncu Demir Kapı,橙色双开铁门,橘色雙鐵門
NEDsteelDoor_ironDoorDoubleYellow,blocks,block,,,Yellow Iron Door Double,,Gelbe Eisendoppeltür,Puerta de hierro doble amarilla,Double porte en fer jaune,Porta di ferro doppia gialla,鉄製ドア（黄色・ダブル）,노란색 철제 문 더블,"Żelazne drzwi – żółte, podwójne",Porta de ferro dupla amarela,Желтая двойная железная дверь,Çift Kanatlı Sarı Demir Kapı,黄色双开铁门,黃色雙鐵門
NEDsteelDoor_ironDoorDoubleGreen,blocks,block,,,Green Iron Door Double,,Grüne Eisendoppeltür,Puerta de hierro doble verde,Double porte en fer verte,Porta di ferro doppia verde,鉄製ドア（緑・ダブル）,녹색 철제 문 더블,"Żelazne drzwi – zielone, podwójne",Porta de ferro dupla verde,Зеленая двойная железная дверь,Çift Kanatlı Yeşil Demir Kapı,绿色双开铁门,綠色雙鐵門
NEDsteelDoor_ironDoorDoubleBlue,blocks,block,,,Blue Iron Door Double,,Blaue Eisendoppeltür,Puerta de hierro doble azul,Double porte en fer bleue,Porta di ferro doppia blu,鉄製ドア（青・ダブル）,파란색 철제 문 더블,"Żelazne drzwi – niebieskie, podwójne",Porta de ferro dupla azul,Синяя двойная железная дверь,Çift Kanatlı Mavi Demir Kapı,蓝色双开铁门,藍色雙鐵門
NEDsteelDoor_ironDoorDoublePurple,blocks,block,,,Purple Iron Door Double,,Lilafarbene Eisendoppeltür,Puerta de hierro doble violeta,Double porte en fer violette,Porta di ferro doppia viola,鉄製ドア（紫・ダブル）,보라색 철제 문 더블,"Żelazne drzwi – fioletowe, podwójne",Porta de ferro dupla roxa,Фиолетовая двойная железная дверь,Çift Kanatlı Mor Demir Kapı,紫色双开铁门,紫色雙鐵門
NEDsteelDoor_ironDoorDoubleGrey,blocks,block,,,Grey Iron Door Double,,Graue Eisendoppeltür,Puerta de hierro doble gris,Double porte en fer grise,Porta di ferro doppia grigia,鉄製ドア（灰色・ダブル）,회색 철제 문 더블,"Żelazne drzwi – szare, podwójne",Porta de ferro dupla cinza,Серая двойная железная дверь,Çift Kanatlı Gri Demir Kapı,灰色双开铁门,灰色雙鐵門
NEDsteelDoor_ironDoorDoubleBlack,blocks,block,,,Black Iron Door Double,,Schwarze Eisendoppeltür,Puerta de hierro doble negra,Double porte en fer noire,Porta di ferro doppia nera,鉄製ドア（黒・ダブル）,검정색 철제 문 더블,"Żelazne drzwi – czarne, podwójne",Porta de ferro dupla preta,Черная двойная железная дверь,Çift Kanatlı Siyah Demir Kapı,黑色双开铁门,黑色雙鐵門
NEDsteelDoor_ironDoorDoublePink,blocks,block,,,Pink Iron Door Double,,Rosafarbene Eisendoppeltür,Puerta de hierro doble rosa,Double porte en fer rose,Porta di ferro doppia rosa,鉄製ドア（ピンク・ダブル）,분홍색 철제 문 더블,"Żelazne drzwi – różowe, podwójne",Porta de ferro dupla rosa,Розовая двойная железная дверь,Çift Kanatlı Pembe Demir Kapı,粉色双开铁门,粉紅色雙鐵門
NEDsteelDoor_ironDoorDoubleArmyGreen,blocks,block,,,Army Green Iron Door Double,,Armeegrüne Eisendoppeltür,Puerta de hierro doble verde militar,Double porte en fer kaki,Porta di ferro doppia verde militare,鉄製ドア（アーミーグリーン・ダブル）,아미 녹색 철제 문 더블,"Żelazne drzwi – moro, podwójne",Porta de ferro dupla verde-militar,Двойная железная дверь цвета хаки,Çift Kanatlı Askeri Yeşil Demir Kapı,军绿色双开铁门,軍綠色雙鐵門
NEDsteelDoor_vaultDoor01,blocks,Door,,,Steel Door,,Stahltür,Puerta de acero,Porte en acier,Porta di acciaio,鉄鋼製ドア,강철문,Stalowe drzwi,Porta de aço,Стальная дверь,Çelik Kapı,钢门,鋼門
NEDsteelDoor_vaultDoor01Double,blocks,block,,,Steel Door Double,,Stahldoppeltür,Puerta de acero doble,"Porte en acier, double",Porta di acciaio doppia,鉄鋼製ドア（ダブル）,강철 문 더블,Drzwi stalowe — podwójne,Porta de aço em dobro,Двойная стальная дверь,Çift Kanatlı Çelik Kapı,双开钢门,鋼雙門
NEDsteelDoor_bathroomStallDoor,blocks,Block,,,Bathroom Stall Door,,Toilettenkabine – Tür,Puerta de cubículo de baño,Porte pour cabinet de toilette,Porta da bagno,トイレの個室（ドア）,화장실 칸 문,Kabina łazienkowa – drzwi,Porta de banheiro,Дверь туалетной кабинки,Tuvalet Kabini Kapı,卫生间隔间 门,浴室隔間門
